,source,target
9042,1672323726.0,8.410560499814605e+17
9043,1672323726.0,637242171.0
9044,1672323726.0,40988792.0
9045,1672323726.0,1594940208.0
9046,1672323726.0,94700779.0
9047,1672323726.0,9.303453487149096e+17
9048,1672323726.0,9.411212326317302e+17
9049,1672323726.0,8.932875571649126e+17
9050,1672323726.0,2743342756.0
9051,1672323726.0,9.131024850359172e+17
9052,1672323726.0,9.413700179244687e+17
9053,1672323726.0,45521732.0
9054,1672323726.0,160812598.0
9055,1672323726.0,9.349898262223832e+17
9056,1672323726.0,933170624.0
9057,1672323726.0,54348800.0
9058,1672323726.0,2748277475.0
9059,1672323726.0,2303957995.0
9060,1672323726.0,3077384744.0
9061,1672323726.0,8.563360294308168e+17
9062,1672323726.0,281488238.0
9063,1672323726.0,2179024733.0
9064,1672323726.0,993198776.0
9065,1672323726.0,131540109.0
9066,1672323726.0,2409007623.0
9067,1672323726.0,9.250942817313382e+17
9068,1672323726.0,2451475912.0
9069,1672323726.0,1072626890.0
9070,1672323726.0,948831775.0
9071,1672323726.0,1225522873.0
9072,1672323726.0,809474647.0
9073,1672323726.0,562591464.0
9074,1672323726.0,7.188129643384504e+17
9075,1672323726.0,3321590968.0
9076,1672323726.0,58017407.0
9077,1672323726.0,7.969436620264653e+17
9078,1672323726.0,28042963.0
9079,1672323726.0,391169076.0
9080,1672323726.0,8.778891185372242e+17
9081,1672323726.0,4314278175.0
9082,1672323726.0,1839078132.0
9083,1672323726.0,8.32863248454185e+17
9084,1672323726.0,558082170.0
9085,1672323726.0,341019173.0
9086,1672323726.0,37510542.0
9087,1672323726.0,912814657.0
9088,1672323726.0,8.977742610620416e+17
9089,1672323726.0,8.72840271607853e+17
9090,1672323726.0,8.993865133598106e+17
9091,1672323726.0,3361110495.0
9092,1672323726.0,8.61249667971113e+17
9093,1672323726.0,8.76883618685227e+17
9094,1672323726.0,8.98159216925528e+17
9095,1672323726.0,129276705.0
9096,1672323726.0,248757774.0
9097,1672323726.0,8.849660569929318e+17
9098,1672323726.0,7.74639346410369e+17
9099,1672323726.0,8.85894549259731e+17
9100,1672323726.0,178466206.0
9101,1672323726.0,8.60117544597848e+17
9102,1672323726.0,297169625.0
9103,1672323726.0,8.334812889883689e+17
9104,1672323726.0,1460269400.0
9105,1672323726.0,455487288.0
9106,1672323726.0,3315539551.0
9107,1672323726.0,8.560602329418834e+17
9108,1672323726.0,8.558185314637169e+17
9109,1672323726.0,8.482260118126469e+17
9110,1672323726.0,8.46569109362004e+17
9111,1672323726.0,7.605487519708856e+17
9112,1672323726.0,2488680366.0
9113,1672323726.0,8.293164209787986e+17
9114,1672323726.0,22444699.0
9115,1672323726.0,703561088.0
9116,1672323726.0,339966728.0
9117,1672323726.0,186870904.0
9118,1672323726.0,39849252.0
9119,1672323726.0,327409337.0
9120,1672323726.0,1905030439.0
9121,1672323726.0,3031941805.0
9122,1672323726.0,22725599.0
9123,1672323726.0,218361812.0
9124,1672323726.0,61487365.0
9125,1672323726.0,241943448.0
9126,1672323726.0,7.947483621888778e+17
9127,1672323726.0,7.181601674482156e+17
9128,1672323726.0,1033136413.0
9129,1672323726.0,1606194277.0
9130,1672323726.0,339799979.0
9131,1672323726.0,3997026854.0
9132,1672323726.0,17196959.0
9133,1672323726.0,188002332.0
9134,1672323726.0,2952212159.0
9135,1672323726.0,985598226.0
9136,1672323726.0,420538619.0
9137,1672323726.0,2751648655.0
9138,1672323726.0,2453244096.0
9139,1672323726.0,102110309.0
9140,1672323726.0,1668850519.0
9141,1672323726.0,81211877.0
9142,1672323726.0,1025032962.0
9143,1672323726.0,701534525.0
9144,1672323726.0,42980921.0
9145,1672323726.0,367547178.0
9146,1672323726.0,158773888.0
9147,1672323726.0,298282794.0
9148,1672323726.0,419851345.0
9149,1672323726.0,216069393.0
9150,1672323726.0,1160919332.0
9151,1672323726.0,2864401144.0
9152,1672323726.0,31530601.0
9153,1672323726.0,171644692.0
9154,1672323726.0,2998472227.0
9155,1672323726.0,37460358.0
9156,1672323726.0,917473405.0
9157,1672323726.0,4496398761.0
9158,1672323726.0,1097199308.0
9159,1672323726.0,1045869636.0
9160,1672323726.0,2370853170.0
9161,1672323726.0,547248557.0
9162,1672323726.0,971311363.0
9163,1672323726.0,2184984313.0
9164,1672323726.0,18410279.0
9165,1672323726.0,381007294.0
9166,1672323726.0,2447547868.0
9167,1672323726.0,34089249.0
9168,1672323726.0,4253173013.0
9169,1672323726.0,1621643168.0
9170,1672323726.0,3699946995.0
9171,1672323726.0,30264441.0
9172,1672323726.0,238277982.0
9173,1672323726.0,1657981334.0
9174,1672323726.0,68327831.0
9175,1672323726.0,33441373.0
9176,1672323726.0,3321031691.0
9177,1672323726.0,3866290162.0
9178,1672323726.0,260326413.0
9179,1672323726.0,263841248.0
9180,1672323726.0,3614846897.0
9181,1672323726.0,3121685470.0
9182,1672323726.0,2397534567.0
9183,1672323726.0,222037981.0
9184,1672323726.0,2393381929.0
9185,1672323726.0,78137584.0
9186,1672323726.0,298819381.0
9187,1672323726.0,2945908732.0
9188,1672323726.0,20209442.0
9189,1672323726.0,552135980.0
9190,1672323726.0,101776647.0
9191,1672323726.0,183020219.0
9192,1672323726.0,1263080796.0
9193,1672323726.0,2334114516.0
9194,1672323726.0,298842801.0
9195,1672323726.0,1707125682.0
9196,1672323726.0,27469444.0
9197,1672323726.0,36351020.0
9198,1672323726.0,3255174885.0
9199,1672323726.0,903001609.0
9200,1672323726.0,1701540764.0
9201,1672323726.0,1293927356.0
9202,1672323726.0,140127499.0
9203,1672323726.0,146931358.0
9204,1672323726.0,565777085.0
9205,1672323726.0,3267224958.0
9206,1672323726.0,2610462031.0
9207,1672323726.0,147657826.0
9208,1672323726.0,3323156720.0
9209,1672323726.0,349714982.0
9210,1672323726.0,43818877.0
9211,1672323726.0,309300568.0
9212,1672323726.0,141416486.0
9213,1672323726.0,9.303453487149097e+17
9214,1672323726.0,1332792588.0
9215,1581638286.0,2165584138.0
9216,1581638286.0,256662360.0
9217,1581638286.0,47830854.0
9218,1581638286.0,233846112.0
9219,1581638286.0,3307327669.0
9220,1581638286.0,2975793087.0
9221,1581638286.0,404965713.0
9222,1581638286.0,2945231130.0
9223,1581638286.0,102483145.0
9224,1581638286.0,573912950.0
9225,1581638286.0,158083365.0
9226,1581638286.0,52479182.0
9227,1581638286.0,224997660.0
9228,1581638286.0,264335792.0
9229,1581638286.0,190877396.0
9230,1581638286.0,421404506.0
9231,1581638286.0,2360305028.0
9232,1581638286.0,2364490940.0
9233,1581638286.0,45928384.0
9234,1581638286.0,895369100.0
9235,1581638286.0,445208095.0
9236,1581638286.0,178778347.0
9237,32637590.0,38425511.0
9238,32637590.0,212710105.0
9239,32637590.0,23222138.0
9240,32637590.0,64870402.0
9241,32637590.0,4828259713.0
9242,32637590.0,210897756.0
9243,32637590.0,70970151.0
9244,32637590.0,610067519.0
9245,32637590.0,3043973260.0
9246,32637590.0,40560852.0
9247,922092186.0,1009978129.0
9248,922092186.0,1135827500.0
9249,922092186.0,1118090388.0
9250,922092186.0,987870608.0
9251,922092186.0,278294945.0
9252,922092186.0,422113144.0
9253,922092186.0,95797981.0
9254,922092186.0,303829497.0
9255,922092186.0,543001306.0
9256,922092186.0,566585429.0
9257,922092186.0,528096559.0
9258,922092186.0,301057332.0
9259,922092186.0,347643058.0
9260,922092186.0,383975239.0
9261,922092186.0,286735476.0
9262,922092186.0,400444340.0
9263,922092186.0,433809537.0
9264,922092186.0,273278340.0
9265,922092186.0,66798975.0
9266,922092186.0,287438603.0
9267,355607196.0,486977981.0
9268,355607196.0,70429766.0
9269,355607196.0,9.413414182908928e+17
9270,355607196.0,4769979579.0
9271,355607196.0,1135798327.0
9272,355607196.0,2218551978.0
9273,355607196.0,1135827500.0
9274,355607196.0,1118090388.0
9275,355607196.0,987870608.0
9276,355607196.0,345138482.0
9277,355607196.0,278294945.0
9278,355607196.0,353433420.0
9279,355607196.0,7.34439636194431e+17
9280,355607196.0,1053415531.0
9281,355607196.0,3303977248.0
9282,355607196.0,3302822818.0
9283,355607196.0,3100305281.0
9284,355607196.0,3000019601.0
9285,355607196.0,3054564365.0
9286,355607196.0,2657253387.0
9287,355607196.0,2753613095.0
9288,355607196.0,287971151.0
9289,355607196.0,1468530470.0
9290,355607196.0,2224590945.0
9291,355607196.0,926754156.0
9292,355607196.0,760090765.0
9293,355607196.0,1352288329.0
9294,355607196.0,1434183870.0
9295,355607196.0,462456268.0
9296,355607196.0,292948987.0
9297,355607196.0,1293411450.0
9298,355607196.0,437578951.0
9299,355607196.0,297477962.0
9300,355607196.0,1146777138.0
9301,355607196.0,302279533.0
9302,355607196.0,22988300.0
9303,355607196.0,543001306.0
9304,355607196.0,1115289313.0
9305,355607196.0,38056641.0
9306,355607196.0,971073282.0
9307,355607196.0,1009978129.0
9308,355607196.0,810987380.0
9309,355607196.0,987753050.0
9310,355607196.0,606702866.0
9311,355607196.0,948488652.0
9312,355607196.0,940277082.0
9313,355607196.0,918402548.0
9314,355607196.0,513456061.0
9315,355607196.0,360930946.0
9316,355607196.0,557239286.0
9317,355607196.0,176975713.0
9318,355607196.0,865604478.0
9319,355607196.0,357185118.0
9320,355607196.0,48232677.0
9321,355607196.0,713093024.0
9322,355607196.0,622339504.0
9323,355607196.0,614018726.0
9324,355607196.0,610340164.0
9325,355607196.0,604799953.0
9326,355607196.0,602192750.0
9327,355607196.0,575591217.0
9328,355607196.0,568600789.0
9329,355607196.0,562286594.0
9330,355607196.0,566585429.0
9331,355607196.0,297515691.0
9332,355607196.0,544824481.0
9333,355607196.0,528096559.0
9334,355607196.0,291800769.0
9335,355607196.0,521026630.0
9336,355607196.0,222706401.0
9337,355607196.0,357258241.0
9338,355607196.0,455135386.0
9339,355607196.0,67323850.0
9340,355607196.0,442469470.0
9341,355607196.0,423924986.0
9342,355607196.0,433809537.0
9343,355607196.0,430748428.0
9344,355607196.0,95797981.0
9345,355607196.0,422113144.0
9346,355607196.0,313664880.0
9347,355607196.0,319081411.0
9348,355607196.0,347643058.0
9349,355607196.0,394742582.0
9350,355607196.0,400444340.0
9351,355607196.0,27531696.0
9352,355607196.0,383975239.0
9353,355607196.0,307085290.0
9354,355607196.0,287438603.0
9355,355607196.0,273278340.0
9356,355607196.0,363486517.0
9357,355607196.0,66798975.0
9358,355607196.0,294053343.0
9359,355607196.0,31516346.0
9360,355607196.0,287368251.0
9361,355607196.0,286735476.0
9362,355607196.0,332596799.0
9363,355607196.0,301057332.0
9364,288359079.0,1360381742.0
9365,288359079.0,38425511.0
9366,288359079.0,73933794.0
9367,288359079.0,4831465174.0
9368,288359079.0,7.397334464156836e+17
9369,288359079.0,221393687.0
9370,288359079.0,1118012288.0
9371,288359079.0,7.416211053503242e+17
9372,288359079.0,64870402.0
9373,288359079.0,309462920.0
9374,551953064.0,38425511.0
9375,551953064.0,636409948.0
9376,551953064.0,378581484.0
9377,551953064.0,192907472.0
9378,551953064.0,221393687.0
9379,551953064.0,1118012288.0
9380,551953064.0,74759973.0
9381,551953064.0,23222138.0
9382,551953064.0,64870402.0
9383,551953064.0,2246858662.0
9384,551953064.0,610067519.0
9385,551953064.0,3043973260.0
9386,551953064.0,229380399.0
9387,9.747759783701832e+17,47830854.0
9388,9.747759783701832e+17,4144513877.0
9389,9.747759783701832e+17,404965713.0
9390,9.747759783701832e+17,4353261136.0
9391,9.747759783701832e+17,15800897.0
9392,9.747759783701832e+17,30650224.0
9393,9.747759783701832e+17,145330238.0
9394,9.747759783701832e+17,190877396.0
9395,9.747759783701832e+17,2364490940.0
9396,9.747759783701832e+17,299187823.0
9397,9.747759783701832e+17,369866282.0
9398,3031941805.0,73776463.0
9399,3031941805.0,24128531.0
9400,3031941805.0,815608362.0
9401,3031941805.0,3012139911.0
9402,3031941805.0,2834622722.0
9403,3031941805.0,794594292.0
9404,3031941805.0,3292012480.0
9405,3031941805.0,43253719.0
9406,3031941805.0,322782551.0
9407,3031941805.0,133369464.0
9408,3031941805.0,497448591.0
9409,3031941805.0,548657816.0
9410,3031941805.0,27428049.0
9411,3031941805.0,101776647.0
9412,3031941805.0,234132202.0
9413,424616621.0,1.0721690952762286e+18
9414,424616621.0,158083365.0
9415,424616621.0,52479182.0
9416,424616621.0,224997660.0
9417,424616621.0,1697075766.0
9418,424616621.0,328288408.0
9419,424616621.0,21025630.0
9420,424616621.0,367325997.0
9421,424616621.0,322326778.0
9422,424616621.0,467060479.0
9423,424616621.0,364650440.0
9424,327156403.0,2165584138.0
9425,327156403.0,47830854.0
9426,327156403.0,1621112610.0
9427,327156403.0,4353261136.0
9428,327156403.0,43046446.0
9429,327156403.0,581373245.0
9430,327156403.0,190877396.0
9431,327156403.0,2967835289.0
9432,327156403.0,93869532.0
9433,327156403.0,223481664.0
9434,327156403.0,369866282.0
9435,609092277.0,1.0755161358717788e+18
9436,609092277.0,38425511.0
9437,609092277.0,636409948.0
9438,609092277.0,3311994782.0
9439,609092277.0,312809460.0
9440,609092277.0,1118012288.0
9441,609092277.0,74759973.0
9442,609092277.0,561102728.0
9443,609092277.0,4828259713.0
9444,993198776.0,73776463.0
9445,993198776.0,24128531.0
9446,993198776.0,419747701.0
9447,993198776.0,794594292.0
9448,993198776.0,3292012480.0
9449,993198776.0,515150294.0
9450,993198776.0,322782551.0
9451,993198776.0,141416486.0
9452,993198776.0,1332792588.0
9453,84935354.0,38425511.0
9454,84935354.0,47830854.0
9455,84935354.0,425196776.0
9456,84935354.0,280682278.0
9457,84935354.0,3307327669.0
9458,84935354.0,1621112610.0
9459,84935354.0,2704172442.0
9460,84935354.0,3059436562.0
9461,84935354.0,320509864.0
9462,84935354.0,43046446.0
9463,84935354.0,158083365.0
9464,84935354.0,241700729.0
9465,84935354.0,413877551.0
9466,84935354.0,3081998068.0
9467,84935354.0,259535006.0
9468,84935354.0,224997660.0
9469,84935354.0,581373245.0
9470,84935354.0,106253569.0
9471,84935354.0,223481664.0
9472,84935354.0,332532382.0
9473,84935354.0,299187823.0
9474,84935354.0,369866282.0
9475,84935354.0,467060479.0
9476,84935354.0,229927287.0
9477,84935354.0,178778347.0
9478,351617725.0,1.006622748393771e+18
9479,351617725.0,708142578.0
9480,351617725.0,1.0721690952762286e+18
9481,351617725.0,295302727.0
9482,351617725.0,425196776.0
9483,351617725.0,2686194151.0
9484,351617725.0,1621112610.0
9485,351617725.0,4144513877.0
9486,351617725.0,404965713.0
9487,351617725.0,2704172442.0
9488,351617725.0,389849875.0
9489,351617725.0,43046446.0
9490,351617725.0,30650224.0
9491,351617725.0,1863593143.0
9492,351617725.0,2379862393.0
9493,351617725.0,581373245.0
9494,351617725.0,755199384.0
9495,351617725.0,307218366.0
9496,351617725.0,26466364.0
9497,351617725.0,93869532.0
9498,351617725.0,553087472.0
9499,351617725.0,328288408.0
9500,351617725.0,21025630.0
9501,351617725.0,160838330.0
9502,351617725.0,202256715.0
9503,351617725.0,467060479.0
9504,351617725.0,178778347.0
9505,3410870975.0,1.0755161358717788e+18
9506,3410870975.0,3311994782.0
9507,3410870975.0,4831465174.0
9508,3410870975.0,7.397334464156836e+17
9509,3410870975.0,325143109.0
9510,3410870975.0,1118012288.0
9511,3410870975.0,7.416211053503242e+17
9512,3410870975.0,74759973.0
9513,3410870975.0,776995940.0
9514,3410870975.0,3043973260.0
9515,3410870975.0,72767883.0
9516,9.561496043320484e+17,38425511.0
9517,9.561496043320484e+17,353383284.0
9518,9.561496043320484e+17,261981579.0
9519,9.561496043320484e+17,2992528480.0
9520,9.561496043320484e+17,7.385337258735698e+17
9521,9.561496043320484e+17,3043973260.0
9522,9.561496043320484e+17,61771891.0
9523,9.561496043320484e+17,557972175.0
9524,9.561496043320484e+17,818431566.0
9525,2278228675.0,486977981.0
9526,2278228675.0,2155481869.0
9527,2278228675.0,7.072194050134548e+17
9528,2278228675.0,1.1677867226813768e+18
9529,2278228675.0,205785954.0
9530,2278228675.0,7.370861128423219e+17
9531,2278228675.0,7.298267085017457e+17
9532,2278228675.0,3587689092.0
9533,2278228675.0,1340975408.0
9534,2278228675.0,736951584.0
9535,2278228675.0,172300278.0
9536,2278228675.0,347643058.0
9537,2278228675.0,936659424.0
9538,2278228675.0,853200308.0
9539,2278228675.0,415182592.0
9540,2278228675.0,1166806076.0
9541,2278228675.0,412777906.0
9542,2278228675.0,1722979519.0
9543,2278228675.0,433809537.0
9544,2278228675.0,409555239.0
9545,2278228675.0,2218551978.0
9546,44778180.0,233846112.0
9547,44778180.0,1621112610.0
9548,44778180.0,404965713.0
9549,44778180.0,43046446.0
9550,44778180.0,30650224.0
9551,44778180.0,1644031105.0
9552,44778180.0,1863593143.0
9553,44778180.0,93869532.0
9554,44778180.0,553087472.0
9555,44778180.0,202256715.0
9556,468705990.0,17156145.0
9557,468705990.0,192907472.0
9558,468705990.0,261981579.0
9559,468705990.0,210897756.0
9560,468705990.0,2246858662.0
9561,468705990.0,610067519.0
9562,468705990.0,2992528480.0
9563,468705990.0,7.385337258735698e+17
9564,468705990.0,3043973260.0
9565,468705990.0,229380399.0
9566,468705990.0,416424914.0
9567,190546644.0,486977981.0
9568,190546644.0,320509864.0
9569,190546644.0,158083365.0
9570,190546644.0,1312241972.0
9571,190546644.0,421404506.0
9572,190546644.0,307218366.0
9573,190546644.0,160838330.0
9574,190546644.0,1393271905.0
9575,190546644.0,178778347.0
9576,190546644.0,364650440.0
9577,2334114516.0,73776463.0
9578,2334114516.0,419747701.0
9579,2334114516.0,794594292.0
9580,2334114516.0,515150294.0
9581,2334114516.0,322782551.0
9582,2334114516.0,851855964.0
9583,2334114516.0,7.74639346410369e+17
9584,2334114516.0,101776647.0
9585,2334114516.0,1332792588.0
9586,95797981.0,486977981.0
9587,95797981.0,9.413414182908928e+17
9588,95797981.0,7.298267085017457e+17
9589,95797981.0,1009978129.0
9590,95797981.0,562286594.0
9591,95797981.0,1135798327.0
9592,95797981.0,2218551978.0
9593,95797981.0,1552331641.0
9594,95797981.0,295822346.0
9595,95797981.0,1135827500.0
9596,95797981.0,1293411450.0
9597,95797981.0,22507981.0
9598,95797981.0,1118090388.0
9599,95797981.0,1115289313.0
9600,95797981.0,292033050.0
9601,95797981.0,987870608.0
9602,95797981.0,345138482.0
9603,95797981.0,278294945.0
9604,95797981.0,865604478.0
9605,95797981.0,422113144.0
9606,95797981.0,116070456.0
9607,95797981.0,760395198.0
9608,95797981.0,476192280.0
9609,95797981.0,7.34439636194431e+17
9610,95797981.0,313664880.0
9611,95797981.0,4769979579.0
9612,95797981.0,3518158937.0
9613,95797981.0,3303977248.0
9614,95797981.0,3302822818.0
9615,95797981.0,3054564365.0
9616,95797981.0,2657253387.0
9617,95797981.0,1954871731.0
9618,95797981.0,2753613095.0
9619,95797981.0,2224590945.0
9620,95797981.0,2231978371.0
9621,95797981.0,1468530470.0
9622,95797981.0,462456268.0
9623,95797981.0,176975713.0
9624,95797981.0,1104905016.0
9625,95797981.0,1434183870.0
9626,95797981.0,318779414.0
9627,95797981.0,513456061.0
9628,95797981.0,1352288329.0
9629,95797981.0,70429766.0
9630,95797981.0,66798975.0
9631,95797981.0,22988300.0
9632,95797981.0,27531696.0
9633,95797981.0,1304034391.0
9634,95797981.0,437578951.0
9635,95797981.0,936659424.0
9636,95797981.0,1166806076.0
9637,95797981.0,1053415531.0
9638,95797981.0,849220206.0
9639,95797981.0,606702866.0
9640,95797981.0,926754156.0
9641,95797981.0,971073282.0
9642,95797981.0,302279533.0
9643,95797981.0,853200308.0
9644,95797981.0,359662418.0
9645,95797981.0,987753050.0
9646,95797981.0,521012185.0
9647,95797981.0,948488652.0
9648,95797981.0,940277082.0
9649,95797981.0,574879381.0
9650,95797981.0,387444201.0
9651,95797981.0,918402548.0
9652,95797981.0,360930946.0
9653,95797981.0,355860423.0
9654,95797981.0,719360510.0
9655,95797981.0,810987380.0
9656,95797981.0,610340164.0
9657,95797981.0,357258241.0
9658,95797981.0,347643058.0
9659,95797981.0,332596799.0
9660,95797981.0,303829497.0
9661,95797981.0,48232677.0
9662,95797981.0,38056641.0
9663,95797981.0,497283172.0
9664,95797981.0,746217271.0
9665,95797981.0,713093024.0
9666,95797981.0,237009080.0
9667,95797981.0,622339504.0
9668,95797981.0,353433420.0
9669,95797981.0,307085290.0
9670,95797981.0,614018726.0
9671,95797981.0,394742582.0
9672,95797981.0,566585429.0
9673,95797981.0,604799953.0
9674,95797981.0,383975239.0
9675,95797981.0,412777906.0
9676,95797981.0,575591217.0
9677,95797981.0,357185118.0
9678,95797981.0,528096559.0
9679,95797981.0,544824481.0
9680,95797981.0,286735476.0
9681,95797981.0,273278340.0
9682,95797981.0,297477962.0
9683,95797981.0,291800769.0
9684,95797981.0,423924986.0
9685,95797981.0,521026630.0
9686,95797981.0,400444340.0
9687,95797981.0,364038696.0
9688,95797981.0,297515691.0
9689,95797981.0,67323850.0
9690,95797981.0,363486517.0
9691,95797981.0,301057332.0
9692,95797981.0,455135386.0
9693,95797981.0,433809537.0
9694,95797981.0,430748428.0
9695,95797981.0,287438603.0
9696,95797981.0,294053343.0
9697,95797981.0,287971151.0
9698,2748277475.0,9.403445950696407e+17
9699,2748277475.0,73776463.0
9700,2748277475.0,24128531.0
9701,2748277475.0,815608362.0
9702,2748277475.0,419747701.0
9703,2748277475.0,515150294.0
9704,2748277475.0,322782551.0
9705,2748277475.0,7.74639346410369e+17
9706,2748277475.0,9.303453487149097e+17
9707,2748277475.0,1332792588.0
9708,547783406.0,295302727.0
9709,547783406.0,527726942.0
9710,547783406.0,3167900950.0
9711,547783406.0,404965713.0
9712,547783406.0,320509864.0
9713,547783406.0,276994209.0
9714,547783406.0,3148176621.0
9715,547783406.0,1863593143.0
9716,547783406.0,158083365.0
9717,547783406.0,288830829.0
9718,547783406.0,52479182.0
9719,547783406.0,3081998068.0
9720,547783406.0,598808257.0
9721,547783406.0,224997660.0
9722,547783406.0,255691210.0
9723,547783406.0,3016109843.0
9724,547783406.0,755199384.0
9725,547783406.0,421404506.0
9726,547783406.0,307218366.0
9727,547783406.0,2360305028.0
9728,547783406.0,26466364.0
9729,547783406.0,347035334.0
9730,547783406.0,553087472.0
9731,547783406.0,328288408.0
9732,547783406.0,45928384.0
9733,547783406.0,21025630.0
9734,547783406.0,895369100.0
9735,547783406.0,448153982.0
9736,547783406.0,212309060.0
9737,547783406.0,160838330.0
9738,547783406.0,322326778.0
9739,547783406.0,467060479.0
9740,547783406.0,178778347.0
9741,987270276.0,73776463.0
9742,987270276.0,24128531.0
9743,987270276.0,815608362.0
9744,987270276.0,419747701.0
9745,987270276.0,794594292.0
9746,987270276.0,43253719.0
9747,987270276.0,515150294.0
9748,987270276.0,851855964.0
9749,987270276.0,381098458.0
9750,987270276.0,133369464.0
9751,987270276.0,497448591.0
9752,987270276.0,548657816.0
9753,987270276.0,35833757.0
9754,987270276.0,141416486.0
9755,987270276.0,216978480.0
9756,987270276.0,101776647.0
9757,987270276.0,494036265.0
9758,987270276.0,234132202.0
9759,987270276.0,227134952.0
9760,987270276.0,1460423100.0
9761,2165719802.0,1.1870748570932265e+18
9762,2165719802.0,73776463.0
9763,2165719802.0,419747701.0
9764,2165719802.0,164353221.0
9765,2165719802.0,794594292.0
9766,2165719802.0,43253719.0
9767,2165719802.0,1.0084485704987484e+18
9768,2165719802.0,133369464.0
9769,2165719802.0,101776647.0
9770,3078349565.0,38425511.0
9771,3078349565.0,221393687.0
9772,3078349565.0,74759973.0
9773,3078349565.0,261981579.0
9774,3078349565.0,610067519.0
9775,3078349565.0,3043973260.0
9776,3078349565.0,547916560.0
9777,4346520317.0,1.006622748393771e+18
9778,4346520317.0,708142578.0
9779,4346520317.0,295302727.0
9780,4346520317.0,8.063167671193764e+17
9781,4346520317.0,425196776.0
9782,4346520317.0,462602118.0
9783,4346520317.0,7.142251133993083e+17
9784,4346520317.0,1621112610.0
9785,4346520317.0,404965713.0
9786,4346520317.0,4437757636.0
9787,4346520317.0,2945231130.0
9788,4346520317.0,3644267356.0
9789,4346520317.0,43046446.0
9790,4346520317.0,30650224.0
9791,4346520317.0,2379862393.0
9792,4346520317.0,16981385.0
9793,4346520317.0,158083365.0
9794,4346520317.0,52479182.0
9795,4346520317.0,145330238.0
9796,4346520317.0,598808257.0
9797,4346520317.0,224997660.0
9798,4346520317.0,581373245.0
9799,4346520317.0,190877396.0
9800,4346520317.0,421404506.0
9801,4346520317.0,93869532.0
9802,4346520317.0,223481664.0
9803,4346520317.0,160838330.0
9804,3312755454.0,73776463.0
9805,3312755454.0,24128531.0
9806,3312755454.0,43253719.0
9807,3312755454.0,133369464.0
9808,3312755454.0,765355350.0
9809,3312755454.0,497448591.0
9810,3312755454.0,7.74639346410369e+17
9811,3312755454.0,9.303453487149097e+17
9812,3312755454.0,37510542.0
9813,3312755454.0,101776647.0
9814,3312755454.0,1332792588.0
9815,407446269.0,1.0721690952762286e+18
9816,407446269.0,295302727.0
9817,407446269.0,462602118.0
9818,407446269.0,351725373.0
9819,407446269.0,269133416.0
9820,407446269.0,2704172442.0
9821,407446269.0,4437757636.0
9822,407446269.0,2945231130.0
9823,407446269.0,43046446.0
9824,407446269.0,16981385.0
9825,407446269.0,158083365.0
9826,407446269.0,1636782774.0
9827,407446269.0,24118916.0
9828,407446269.0,598808257.0
9829,407446269.0,224997660.0
9830,407446269.0,553087472.0
9831,1.166378222415536e+18,1360381742.0
9832,1.166378222415536e+18,73933794.0
9833,1.166378222415536e+18,192907472.0
9834,1.166378222415536e+18,64870402.0
9835,1.166378222415536e+18,210897756.0
9836,1.166378222415536e+18,610067519.0
9837,1.166378222415536e+18,7.385337258735698e+17
9838,1.166378222415536e+18,3043973260.0
9839,1.166378222415536e+18,72767883.0
9840,1.166378222415536e+18,61771891.0
9841,7.457664163436544e+17,1360381742.0
9842,7.457664163436544e+17,325342425.0
9843,7.457664163436544e+17,636409948.0
9844,7.457664163436544e+17,378581484.0
9845,7.457664163436544e+17,7.397334464156836e+17
9846,7.457664163436544e+17,221393687.0
9847,7.457664163436544e+17,1118012288.0
9848,7.457664163436544e+17,74759973.0
9849,7.457664163436544e+17,23222138.0
9850,7.457664163436544e+17,64870402.0
9851,7.457664163436544e+17,610067519.0
9852,7.457664163436544e+17,3043973260.0
9853,7.457664163436544e+17,72767883.0
9854,7.457664163436544e+17,357298321.0
9855,7.457664163436544e+17,416424914.0
9856,3279397635.0,38425511.0
9857,3279397635.0,636409948.0
9858,3279397635.0,3311994782.0
9859,3279397635.0,312809460.0
9860,3279397635.0,7.397334464156836e+17
9861,3279397635.0,731897738.0
9862,3279397635.0,353383284.0
9863,1.3452172869451366e+18,1.1870748570932265e+18
9864,1.3452172869451366e+18,1209359622.0
9865,1.3452172869451366e+18,1.1272352594756116e+18
9866,1.3452172869451366e+18,164353221.0
9867,1.3452172869451366e+18,40683029.0
9868,1.3452172869451366e+18,1.0312600032635658e+18
9869,1.3452172869451366e+18,512165772.0
9870,1.3452172869451366e+18,548657816.0
9871,1.3452172869451366e+18,343365816.0
9872,1.3452172869451366e+18,227134952.0
9873,1025032962.0,9.403445950696407e+17
9874,1025032962.0,47176191.0
9875,1025032962.0,1.1272352594756116e+18
9876,1025032962.0,73776463.0
9877,1025032962.0,24128531.0
9878,1025032962.0,815608362.0
9879,1025032962.0,419747701.0
9880,1025032962.0,164353221.0
9881,1025032962.0,794594292.0
9882,1025032962.0,1.0312600032635658e+18
9883,1025032962.0,515150294.0
9884,1025032962.0,512165772.0
9885,1025032962.0,8.8602631030016e+17
9886,1025032962.0,497448591.0
9887,1025032962.0,343365816.0
9888,1025032962.0,7.74639346410369e+17
9889,1025032962.0,9.303453487149097e+17
9890,1025032962.0,101776647.0
9891,1025032962.0,1332792588.0
9892,7.340122146511503e+17,708142578.0
