,Id,degree,group
921,24897626.0,21,5.0
922,513853551.0,21,3.0
923,558082170.0,21,0.0
924,1460423100.0,21,0.0
925,188393951.0,21,4.0
926,626575901.0,21,4.0
927,2715773650.0,21,0.0
928,195734400.0,21,3.0
929,1862364170.0,21,4.0
930,1.1988043795764716e+18,21,4.0
931,255102079.0,21,4.0
932,1.2288659170288845e+18,21,4.0
933,257535290.0,21,4.0
934,524414506.0,21,0.0
935,1.030058300291928e+18,21,0.0
936,810987380.0,21,6.0
937,299085740.0,21,4.0
938,1.2475709939520512e+18,21,2.0
939,60305483.0,21,3.0
940,7.278319511183729e+17,21,4.0
941,455135386.0,21,6.0
942,23392440.0,21,4.0
943,25915690.0,21,4.0
944,40964438.0,21,4.0
945,90280361.0,21,4.0
946,351015479.0,21,4.0
947,110752638.0,21,3.0
948,1.0690251345629512e+18,21,4.0
949,1049629722.0,21,3.0
950,898397238.0,21,0.0
951,1.199753953904382e+18,21,4.0
952,1321604220.0,21,4.0
953,4710806879.0,21,4.0
954,706794864.0,21,4.0
955,8.913622083529605e+17,21,0.0
956,1699059193.0,21,4.0
957,1444574808.0,21,4.0
958,4828206790.0,21,3.0
959,460248793.0,21,3.0
960,241030932.0,21,4.0
961,1.1387655015538934e+18,21,4.0
962,186284228.0,21,4.0
963,365033884.0,21,4.0
964,1546197511.0,21,4.0
965,298842801.0,21,0.0
966,899922798.0,21,4.0
967,2303957995.0,21,0.0
968,139623716.0,21,3.0
969,703561088.0,21,0.0
970,2577276324.0,21,4.0
971,7.399178321049027e+17,21,3.0
972,264003077.0,21,2.0
973,61120216.0,21,0.0
974,737001290.0,21,4.0
975,464101296.0,21,0.0
976,355860423.0,21,6.0
977,754327532.0,21,5.0
978,246710410.0,20,2.0
979,325181590.0,20,4.0
980,512155831.0,20,4.0
981,987270276.0,20,0.0
982,2301641506.0,20,4.0
983,866387089.0,20,4.0
984,830276756.0,20,2.0
985,25060680.0,20,4.0
986,8.383855964311224e+17,20,1.0
987,9.270147308285338e+17,20,0.0
988,430860012.0,20,3.0
989,360859456.0,20,4.0
990,170403698.0,20,3.0
991,7.873497535542026e+17,20,0.0
992,1102727534.0,20,4.0
993,7.910923468342886e+17,20,4.0
994,3013200364.0,20,3.0
995,1.0050708130103008e+18,20,3.0
996,2409007623.0,20,0.0
997,878078750.0,20,4.0
998,26946342.0,20,4.0
999,346049442.0,20,0.0
1000,4222094320.0,20,0.0
1001,1658391625.0,20,3.0
1002,8.563342516666614e+17,20,4.0
1003,2357447930.0,20,4.0
1004,2397941006.0,20,4.0
1005,2506214695.0,20,4.0
1006,2451475912.0,20,0.0
1007,8.472075343269601e+17,20,0.0
1008,1537478390.0,20,2.0
1009,455487288.0,20,0.0
1010,156471258.0,20,4.0
1011,2394312823.0,20,4.0
1012,1704603800.0,20,4.0
1013,35893426.0,20,3.0
1014,1460269400.0,20,0.0
1015,4141658465.0,20,4.0
1016,1710248294.0,20,4.0
1017,345100692.0,20,0.0
1018,1.380624850855813e+18,20,2.0
1019,575591217.0,20,6.0
1020,635081556.0,20,0.0
1021,45405059.0,20,4.0
1022,2598532165.0,20,4.0
1023,874665139.0,20,3.0
1024,485266632.0,20,2.0
1025,2422314319.0,20,3.0
1026,1216755044.0,20,3.0
1027,2295543297.0,20,3.0
1028,9.777478604134072e+17,20,3.0
1029,9.777478604134072e+17,20,3.0
1030,26564378.0,20,4.0
1031,427865959.0,20,4.0
1032,16201632.0,20,3.0
1033,63961138.0,20,0.0
1034,197523654.0,20,4.0
1035,9.349898262223832e+17,20,0.0
1036,348518862.0,20,4.0
1037,4441528955.0,20,5.0
1038,2723625873.0,20,0.0
1039,2695617840.0,20,3.0
1040,1618648482.0,20,3.0
1041,423706084.0,20,4.0
1042,379092461.0,20,4.0
1043,380042783.0,20,3.0
1044,1.0885011997987636e+18,20,3.0
1045,1972412216.0,20,4.0
1046,480706497.0,20,3.0
1047,1517846492.0,20,0.0
1048,293117922.0,20,4.0
1049,90570778.0,19,3.0
1050,2183569762.0,19,4.0
1051,41165225.0,19,4.0
1052,1273176619.0,19,4.0
1053,537363006.0,19,3.0
1054,2230485643.0,19,4.0
1055,37233434.0,19,0.0
1056,26813251.0,19,4.0
1057,1.0098348319985376e+18,19,0.0
1058,820700168.0,19,3.0
1059,1610425974.0,19,3.0
1060,58017407.0,19,0.0
1061,247768885.0,19,3.0
1062,383477559.0,19,4.0
1063,411772772.0,19,3.0
1064,8.161077641456476e+17,19,4.0
1065,277850077.0,19,4.0
1066,3866290162.0,19,0.0
1067,1.0935360502181848e+18,19,4.0
1068,1033136413.0,19,0.0
1069,2195687950.0,19,4.0
1070,448195135.0,19,4.0
1071,9.062065111684424e+17,19,5.0
1072,3587689092.0,19,2.0
1073,8.170798323748127e+17,19,0.0
1074,205785954.0,19,2.0
1075,160336753.0,19,4.0
1076,2985126771.0,19,4.0
1077,9.144439747646218e+17,19,5.0
1078,789744528.0,19,4.0
1079,419851345.0,19,0.0
1080,2715528518.0,19,4.0
1081,2564672849.0,19,4.0
1082,2924531053.0,19,3.0
1083,297545087.0,19,3.0
1084,853200308.0,19,6.0
1085,1360571952.0,19,3.0
1086,415182592.0,19,6.0
1087,590581533.0,19,3.0
1088,165965977.0,19,4.0
1089,2752147781.0,19,3.0
1090,272552261.0,19,4.0
1091,363360598.0,19,4.0
1092,262836587.0,19,4.0
1093,8.813341810824438e+17,19,4.0
1094,391713203.0,19,1.0
1095,334434963.0,19,3.0
1096,221057705.0,19,4.0
1097,4831073007.0,19,0.0
1098,261198819.0,19,2.0
1099,238810183.0,19,3.0
1100,7.541858271360819e+17,19,4.0
1101,1693512919.0,19,4.0
1102,1.1748706149155963e+18,19,2.0
1103,63796828.0,19,5.0
1104,54367938.0,19,4.0
1105,585242319.0,19,3.0
1106,380999416.0,19,4.0
1107,1.018587936621781e+18,19,
1108,2477782845.0,19,3.0
1109,47740763.0,19,4.0
1110,2508560252.0,19,4.0
1111,313964541.0,19,4.0
1112,347674731.0,19,4.0
1113,37460358.0,19,0.0
1114,1566472604.0,19,4.0
1115,2749266438.0,19,4.0
1116,66771507.0,19,3.0
1117,2992593482.0,19,3.0
1118,952080978.0,19,4.0
1119,36125327.0,19,4.0
1120,3196082885.0,19,4.0
1121,345152255.0,19,3.0
1122,258890710.0,19,3.0
1123,581164051.0,19,0.0
1124,1.1341266601886106e+18,19,4.0
1125,846667052.0,19,4.0
1126,164896141.0,19,3.0
1127,8.428514455862477e+17,19,4.0
1128,454934051.0,19,1.0
1129,20209442.0,19,0.0
1130,515882810.0,19,4.0
1131,1.0808981421141196e+18,19,4.0
1132,27131907.0,18,0.0
1133,900546667.0,18,4.0
1134,9.403445950696408e+17,18,0.0
1135,800358534.0,18,6.0
1136,559104198.0,18,0.0
1137,2218254559.0,18,3.0
1138,8.908151646052762e+17,18,0.0
1139,8.908151646052762e+17,18,0.0
1140,504685007.0,18,3.0
1141,1933042237.0,18,5.0
1142,1714250347.0,18,4.0
1143,604799953.0,18,6.0
1144,521012185.0,18,6.0
1145,248062979.0,18,4.0
1146,73098294.0,18,4.0
1147,8.778891185372242e+17,18,0.0
1148,861865068.0,18,5.0
1149,111109264.0,18,0.0
1150,394995007.0,18,0.0
1151,462456268.0,18,6.0
1152,340051695.0,18,2.0
1153,8.095612171110932e+17,18,0.0
1154,2469922770.0,18,3.0
1155,14706648.0,18,4.0
1156,9.11678320416297e+17,18,4.0
1157,453560456.0,18,5.0
1158,9.208898124035808e+17,18,4.0
1159,8.60117544597848e+17,18,0.0
1160,792480266.0,18,3.0
1161,364038696.0,18,6.0
1162,987753050.0,18,6.0
1163,181217905.0,18,4.0
1164,8.294376654519214e+17,18,3.0
1165,8.279073881287639e+17,18,4.0
1166,2362845882.0,18,4.0
1167,164047553.0,18,3.0
1168,56781531.0,18,4.0
1169,18410279.0,18,0.0
1170,587795389.0,18,3.0
1171,2637016310.0,18,4.0
1172,109473014.0,18,4.0
1173,8.701093108854047e+17,18,0.0
1174,521170421.0,18,0.0
1175,9.657203113113396e+17,18,4.0
1176,1612689176.0,18,4.0
1177,2540547920.0,18,3.0
1178,3000848398.0,18,3.0
1179,395399205.0,18,4.0
1180,625660020.0,18,3.0
1181,221201538.0,18,3.0
1182,365523160.0,18,0.0
1183,365736160.0,18,5.0
1184,467120359.0,18,4.0
1185,9.7456219092446e+17,18,0.0
1186,113865233.0,18,4.0
1187,9.93490422587691e+17,18,0.0
1188,3063067245.0,18,3.0
1189,3025547895.0,18,4.0
1190,23237281.0,18,4.0
1191,478704341.0,18,4.0
1192,1346974446.0,18,3.0
1193,2326606584.0,18,4.0
1194,457954059.0,18,3.0
1195,33911631.0,18,4.0
1196,7.226067801660948e+17,18,4.0
1197,3054564365.0,18,6.0
1198,399078436.0,18,3.0
1199,9.07548129767166e+17,18,2.0
1200,377648276.0,18,1.0
1201,2908788129.0,18,4.0
1202,4927468972.0,18,4.0
1203,32921009.0,18,0.0
1204,102168028.0,18,0.0
1205,2174506503.0,18,0.0
1206,903001609.0,18,0.0
1207,2757776909.0,18,4.0
1208,8.46569109362004e+17,18,0.0
1209,81614524.0,18,0.0
1210,405681854.0,18,3.0
1211,129332978.0,18,4.0
1212,2950240031.0,18,3.0
1213,27572127.0,18,3.0
1214,366221321.0,18,4.0
1215,702076959.0,18,4.0
1216,7.471524035484099e+17,18,4.0
1217,237009080.0,18,6.0
1218,9.961966655592776e+17,18,0.0
1219,7.38461704623956e+17,18,3.0
1220,7.338111436098847e+17,18,4.0
1221,1.355590541145219e+18,18,4.0
1222,2330958254.0,18,3.0
1223,492452355.0,18,0.0
1224,714062456.0,18,3.0
1225,1.1216650159315558e+18,18,3.0
1226,297515691.0,18,6.0
1227,1.1565672590259896e+18,18,0.0
1228,4884626183.0,18,3.0
1229,8.284375175443251e+17,18,4.0
1230,1.0874531188356874e+18,18,3.0
1231,521026630.0,18,6.0
1232,620592244.0,18,4.0
1233,9.457112048735272e+17,18,4.0
1234,544824481.0,18,6.0
1235,26647798.0,18,4.0
1236,752041262.0,18,0.0
1237,1335008648.0,18,3.0
1238,476462607.0,18,4.0
1239,3039247966.0,18,5.0
1240,741785226.0,18,3.0
1241,1485782671.0,18,3.0
1242,1.2451173749294776e+18,18,0.0
1243,87563968.0,18,0.0
1244,2156789443.0,18,3.0
1245,1287274194.0,18,3.0
1246,1526169325.0,18,4.0
1247,1000685491.0,18,0.0
1248,418275277.0,18,4.0
1249,1244733392.0,18,4.0
1250,421576676.0,18,3.0
1251,9.543004714093036e+17,17,5.0
1252,1589084202.0,17,3.0
1253,1485029462.0,17,5.0
1254,475275487.0,17,6.0
1255,787521812.0,17,4.0
1256,9.656375801832202e+17,17,0.0
1257,407929177.0,17,4.0
1258,1033159032.0,17,0.0
1259,7.12673012743426e+17,17,3.0
1260,1480786452.0,17,6.0
1261,24257117.0,17,4.0
1262,4096508534.0,17,4.0
1263,1095664453.0,17,3.0
1264,1385857873.0,17,0.0
1265,2746647452.0,17,4.0
1266,405996502.0,17,4.0
1267,3033637904.0,17,5.0
1268,4107150372.0,17,3.0
1269,185771074.0,17,4.0
1270,745678040.0,17,4.0
1271,314336628.0,17,3.0
1272,9.490150545144544e+17,17,3.0
1273,1.2500829290212024e+18,17,0.0
1274,1.258818597612335e+18,17,3.0
1275,414844322.0,17,0.0
1276,62260794.0,17,3.0
1277,2969261447.0,17,3.0
1278,235153002.0,17,3.0
1279,297477962.0,17,6.0
1280,109160432.0,17,4.0
1281,244549933.0,17,3.0
1282,311806389.0,17,3.0
1283,2230651411.0,17,3.0
1284,593242764.0,17,0.0
1285,1340828340.0,17,5.0
1286,310143669.0,17,0.0
1287,1921034971.0,17,4.0
1288,3168226062.0,17,0.0
1289,1291496262.0,17,0.0
1290,281488238.0,17,0.0
1291,1.0371519415608566e+18,17,2.0
1292,3234130935.0,17,4.0
1293,2505452619.0,17,2.0
1294,494562411.0,17,4.0
1295,571452585.0,17,3.0
1296,29764833.0,17,4.0
1297,2752810228.0,17,4.0
1298,1561759046.0,17,4.0
1299,9.151689857584332e+17,17,4.0
1300,1120398859.0,17,4.0
1301,521858705.0,17,6.0
1302,35377156.0,17,0.0
1303,511110987.0,17,4.0
1304,1.0486720781430824e+18,17,0.0
1305,154341254.0,17,0.0
1306,218361812.0,17,0.0
1307,14831828.0,17,4.0
1308,8.410560499814605e+17,17,0.0
1309,3303977248.0,17,6.0
1310,83481054.0,17,0.0
1311,7.606071596254167e+17,17,5.0
1312,61485545.0,17,0.0
1313,7.04141452763222e+17,17,2.0
1314,611627774.0,17,4.0
1315,236557130.0,17,0.0
1316,2308617129.0,17,3.0
1317,7.953281156774953e+17,17,3.0
1318,519107702.0,17,0.0
1319,423924986.0,17,6.0
1320,148641037.0,17,0.0
1321,2278569354.0,17,4.0
1322,213153242.0,17,4.0
1323,487454186.0,17,3.0
1324,82392594.0,17,3.0
1325,8.553770753682842e+17,17,4.0
1326,1023211110.0,17,4.0
1327,29300373.0,17,3.0
1328,475338639.0,17,0.0
1329,3048355835.0,17,0.0
1330,37836873.0,17,4.0
1331,475404362.0,17,3.0
1332,2803636320.0,17,4.0
1333,4161861737.0,17,4.0
1334,113129593.0,17,4.0
1335,2485295290.0,17,3.0
1336,70531431.0,17,4.0
1337,381098458.0,17,0.0
1338,380410429.0,17,3.0
1339,8.335424558992794e+17,17,1.0
1340,1029388956.0,17,0.0
1341,339966728.0,17,0.0
1342,64846748.0,17,3.0
1343,22649795.0,17,5.0
1344,2882804679.0,17,4.0
1345,2352544723.0,17,4.0
1346,30268397.0,17,2.0
1347,1.251616153501401e+18,17,0.0
1348,9.72376102051066e+17,17,4.0
1349,481017035.0,17,4.0
1350,603012307.0,17,4.0
1351,216153428.0,17,4.0
1352,44989787.0,17,4.0
1353,160415100.0,17,3.0
1354,607460871.0,17,3.0
1355,275242553.0,17,3.0
1356,478731868.0,17,4.0
1357,9.871249007029658e+17,17,4.0
1358,1.0853748601283872e+18,17,4.0
1359,236183185.0,17,4.0
1360,55705299.0,17,0.0
1361,1.1675586882085765e+18,17,2.0
1362,1.0520131218696724e+18,17,0.0
1363,79323042.0,17,4.0
1364,1.1577077987818783e+18,16,4.0
1365,345981270.0,16,4.0
1366,282018175.0,16,3.0
1367,9.666527219138272e+17,16,0.0
1368,3031941805.0,16,0.0
1369,407446269.0,16,4.0
1370,7.457664163436544e+17,16,3.0
1371,3401548623.0,16,3.0
1372,33104727.0,16,4.0
1373,359195510.0,16,4.0
1374,22840182.0,16,4.0
1375,4628095888.0,16,4.0
1376,7.188129643384504e+17,16,0.0
1377,4794803127.0,16,3.0
1378,3177546741.0,16,3.0
1379,9.303453487149096e+17,16,0.0
1380,1.0341184552288132e+18,16,0.0
1381,287368251.0,16,6.0
1382,415241218.0,16,1.0
1383,529605927.0,16,4.0
1384,525813057.0,16,4.0
1385,313664880.0,16,6.0
1386,29623744.0,16,4.0
1387,364987904.0,16,1.0
1388,31540755.0,16,4.0
1389,2511587012.0,16,4.0
1390,171337448.0,16,5.0
1391,17196959.0,16,0.0
1392,2858919845.0,16,4.0
1393,9.112431886267392e+17,16,4.0
1394,50554879.0,16,0.0
1395,127125677.0,16,4.0
1396,327764177.0,16,3.0
1397,3207751919.0,16,0.0
1398,468445437.0,16,0.0
1399,1.0957784800028796e+18,16,0.0
1400,274778402.0,16,4.0
1401,318785899.0,16,5.0
1402,1.424555489464103e+18,16,5.0
1403,1.2326960710522552e+18,16,4.0
1404,3077384744.0,16,0.0
1405,4471343668.0,16,4.0
1406,1.2747243297507492e+18,16,4.0
1407,1022118674.0,16,4.0
1408,34696003.0,16,3.0
1409,895347534.0,16,3.0
1410,792841070.0,16,4.0
1411,2423729094.0,16,0.0
1412,1877265404.0,16,4.0
1413,54348800.0,16,0.0
1414,1408486436.0,16,4.0
1415,282340392.0,16,4.0
1416,1.217595739926401e+18,16,2.0
1417,531410205.0,16,0.0
1418,2753613095.0,16,6.0
1419,1551273295.0,16,0.0
1420,1088228732.0,16,3.0
1421,933170624.0,16,3.0
1422,160812598.0,16,0.0
1423,1.4168810447547802e+18,16,0.0
1424,1.3847285148265882e+18,16,0.0
1425,21360280.0,16,5.0
1426,2175241911.0,16,2.0
1427,2477674200.0,16,3.0
1428,1621643168.0,16,0.0
1429,3614846897.0,16,0.0
1430,21680062.0,16,4.0
1431,8.48728581333291e+17,16,0.0
1432,4437839896.0,16,4.0
1433,497283172.0,16,6.0
1434,395055218.0,16,4.0
1435,1.09772054196693e+18,16,3.0
1436,6.965194956495954e+17,16,3.0
1437,277033137.0,16,4.0
1438,923136254.0,16,3.0
1439,2905108806.0,16,3.0
1440,1928966532.0,16,0.0
1441,41038250.0,16,0.0
1442,22114745.0,16,0.0
1443,24687169.0,16,4.0
1444,471511626.0,16,4.0
1445,1375834710.0,16,4.0
1446,9.49094256299344e+17,16,4.0
1447,7.388702874882744e+17,16,0.0
1448,2264183571.0,16,4.0
1449,4430517016.0,16,0.0
1450,3001529199.0,16,3.0
1451,762147728.0,16,4.0
1452,2229540070.0,16,0.0
1453,348255618.0,16,0.0
1454,240948617.0,16,4.0
1455,7.233103454068285e+17,16,3.0
1456,1610839728.0,16,6.0
1457,3871758015.0,16,5.0
1458,3872084608.0,16,4.0
1459,2978461539.0,16,3.0
1460,573912950.0,16,4.0
1461,2529867712.0,16,0.0
1462,393607113.0,16,4.0
1463,233093132.0,16,1.0
1464,1053415531.0,16,6.0
1465,306862191.0,16,4.0
1466,1.0052317232050258e+18,16,0.0
1467,83507413.0,16,3.0
1468,374593811.0,16,0.0
1469,37034348.0,16,4.0
1470,482285980.0,16,4.0
1471,43465139.0,16,4.0
1472,1.238415849616261e+18,16,0.0
1473,1.0974099065404948e+18,16,0.0
1474,17005072.0,16,4.0
1475,56392235.0,16,4.0
1476,1.323026483376509e+18,16,2.0
1477,1.1748410641565164e+18,16,0.0
1478,1839078132.0,16,0.0
1479,119233310.0,16,3.0
1480,476068724.0,16,4.0
1481,2207439775.0,16,3.0
1482,304176074.0,16,3.0
1483,2546023396.0,16,4.0
1484,1.1076062513898127e+18,16,2.0
1485,7.873865395171164e+17,16,0.0
1486,1.0044317726863892e+18,16,3.0
1487,62372941.0,16,3.0
1488,249412699.0,16,3.0
1489,9.66086577402368e+17,16,0.0
1490,1.0547368498334638e+18,16,2.0
1491,514989244.0,16,3.0
1492,3239664880.0,16,5.0
1493,53820826.0,16,4.0
1494,2303835581.0,16,4.0
1495,2790260193.0,16,0.0
1496,32153090.0,16,0.0
1497,4778335768.0,16,3.0
1498,362839737.0,16,1.0
1499,1468530470.0,16,6.0
1500,1.0116081548394127e+18,16,4.0
1501,232316867.0,16,1.0
1502,8.06887067259179e+17,15,3.0
1503,4699152488.0,15,3.0
1504,54345833.0,15,5.0
1505,9.78798299741266e+17,15,2.0
1506,636584106.0,15,4.0
1507,37118175.0,15,3.0
1508,1653539263.0,15,0.0
1509,3115459072.0,15,2.0
1510,4388872726.0,15,4.0
1511,206307910.0,15,0.0
1512,3410870975.0,15,3.0
1513,7.340122146511503e+17,15,4.0
1514,636527359.0,15,3.0
1515,3329540878.0,15,3.0
1516,2579211022.0,15,2.0
1517,353706837.0,15,4.0
1518,297780210.0,15,4.0
1519,2842665981.0,15,4.0
1520,157099032.0,15,4.0
1521,290743388.0,15,3.0
1522,1.2954510332384748e+18,15,0.0
1523,1.0873966841355674e+18,15,3.0
1524,1.1139764516682834e+18,15,0.0
1525,1.0081027616894198e+18,15,3.0
1526,4369369213.0,15,4.0
1527,33539279.0,15,3.0
1528,7.441502401360445e+17,15,5.0
1529,172418413.0,15,4.0
1530,27272564.0,15,3.0
1531,1.2708707335357522e+18,15,3.0
1532,1.1587891551004713e+18,15,3.0
1533,622339504.0,15,6.0
1534,776857075.0,15,4.0
1535,313665131.0,15,4.0
1536,3344508569.0,15,2.0
1537,261539663.0,15,4.0
1538,458794953.0,15,4.0
1539,443729894.0,15,3.0
1540,9.743434339418564e+17,15,4.0
1541,542926865.0,15,3.0
1542,3124054140.0,15,4.0
1543,420538619.0,15,0.0
1544,364947912.0,15,4.0
1545,1.1297782441930628e+18,15,3.0
1546,8.580708906004193e+17,15,0.0
1547,434547418.0,15,4.0
1548,102763229.0,15,3.0
1549,1497451250.0,15,4.0
1550,30223211.0,15,4.0
1551,1016359801.0,15,0.0
1552,87403396.0,15,3.0
1553,1617980293.0,15,4.0
1554,541682723.0,15,0.0
1555,42634285.0,15,4.0
1556,37235773.0,15,4.0
1557,41684029.0,15,4.0
1558,491850816.0,15,4.0
1559,894258284.0,15,3.0
1560,8.906648919416218e+17,15,5.0
1561,1.2827329743672812e+18,15,
1562,441232527.0,15,4.0
1563,2398604520.0,15,0.0
1564,606702866.0,15,6.0
1565,631360796.0,15,4.0
1566,163097893.0,15,4.0
1567,8.72706035689173e+17,15,2.0
1568,221588882.0,15,1.0
1569,1022127547.0,15,4.0
1570,94195248.0,15,3.0
1571,954175027.0,15,4.0
1572,272740006.0,15,4.0
1573,1.198819081320833e+18,15,4.0
1574,2952212159.0,15,0.0
1575,42028749.0,15,0.0
1576,1727226876.0,15,4.0
1577,1.3443436291549716e+18,15,0.0
1578,1220571056.0,15,4.0
1579,832180172.0,15,4.0
1580,742002642.0,15,4.0
1581,960901076.0,15,3.0
1582,1.1645605855032484e+18,15,2.0
1583,1.1645605855032484e+18,15,2.0
1584,1.314717996234027e+18,15,
1585,55545874.0,15,3.0
1586,1877241926.0,15,6.0
1587,8.214388111546163e+17,15,4.0
1588,17502307.0,15,4.0
1589,7.620606709509693e+17,15,4.0
1590,760090765.0,15,6.0
1591,2686628156.0,15,3.0
1592,734114143.0,15,3.0
1593,3033837976.0,15,4.0
1594,48730530.0,15,2.0
1595,216707493.0,15,3.0
1596,7.936448467958497e+17,15,1.0
1597,1010495959.0,15,3.0
1598,32485870.0,15,4.0
1599,4824961521.0,15,0.0
1600,2409689604.0,15,0.0
1601,362074693.0,15,0.0
1602,236655244.0,15,3.0
1603,389001877.0,15,3.0
1604,566825705.0,15,2.0
1605,1.405606216043225e+18,15,0.0
1606,409375730.0,15,1.0
1607,1.1409866539783208e+18,15,2.0
1608,7.696279230577746e+17,15,4.0
1609,239129796.0,15,3.0
1610,1263080796.0,15,0.0
1611,280180211.0,15,0.0
1612,2313238060.0,15,3.0
1613,1.015416905090388e+18,15,2.0
1614,1623905869.0,15,4.0
1615,17905363.0,15,4.0
1616,2353714985.0,15,3.0
1617,3386545992.0,15,0.0
1618,405944146.0,15,4.0
1619,1402091496.0,15,4.0
1620,7.305017731154575e+17,15,4.0
1621,381097988.0,15,4.0
1622,3206879320.0,15,4.0
1623,7.397334464156836e+17,15,3.0
1624,7.397334464156836e+17,15,3.0
1625,48232677.0,15,6.0
1626,3018643707.0,15,3.0
1627,255686925.0,15,4.0
1628,577329431.0,15,4.0
1629,155343149.0,15,5.0
1630,8.569142774831309e+17,15,0.0
1631,3361110495.0,15,0.0
1632,2744605156.0,15,3.0
1633,8.123609794765988e+17,15,2.0
1634,387766784.0,15,4.0
1635,2304555571.0,15,4.0
1636,1173584454.0,15,3.0
1637,8.889268730608558e+17,15,0.0
1638,3075668682.0,15,0.0
1639,129276705.0,15,0.0
1640,2722159405.0,15,4.0
1641,1594940208.0,15,0.0
1642,2724723635.0,15,0.0
1643,2222808009.0,15,4.0
1644,314113007.0,15,0.0
1645,1.268717278352343e+18,15,3.0
1646,2393381929.0,15,0.0
1647,9.214475086136975e+17,15,3.0
1648,182230117.0,15,0.0
1649,197115009.0,15,4.0
1650,44498068.0,15,3.0
1651,4148542639.0,15,3.0
1652,150813934.0,15,0.0
1653,248479036.0,15,0.0
1654,2230517322.0,15,5.0
1655,1134583386.0,15,2.0
1656,1.0119150635848704e+18,15,4.0
1657,357258241.0,15,6.0
1658,24002234.0,15,4.0
1659,17858340.0,15,4.0
1660,9.041663766334956e+17,15,4.0
1661,7.947483621888778e+17,15,0.0
1662,44965825.0,15,2.0
1663,2523783230.0,14,0.0
1664,7.268598318151148e+17,14,3.0
1665,1.0558152484002612e+18,14,3.0
1666,260939926.0,14,4.0
1667,835477670.0,14,4.0
1668,2714681548.0,14,0.0
1669,9.97600709402157e+17,14,2.0
1670,555925760.0,14,3.0
1671,1.1700008558541332e+18,14,4.0
1672,1.0766696798952284e+18,14,0.0
1673,9.60192019518972e+17,14,3.0
1674,1.1357493541727028e+18,14,2.0
1675,19030439.0,14,4.0
1676,497861056.0,14,4.0
1677,2980905452.0,14,4.0
1678,610320881.0,14,4.0
1679,25010693.0,14,3.0
1680,1908638276.0,14,4.0
1681,565805675.0,14,1.0
1682,1.41201654067379e+18,14,3.0
1683,8.351903402231276e+17,14,4.0
1684,551953064.0,14,3.0
1685,358253419.0,14,4.0
1686,241943448.0,14,0.0
1687,3999755902.0,14,3.0
1688,27428049.0,14,0.0
1689,94700779.0,14,0.0
1690,392185068.0,14,3.0
1691,7.334235690450698e+17,14,4.0
1692,49423628.0,14,3.0
1693,4077593956.0,14,4.0
1694,166331798.0,14,1.0
1695,379930045.0,14,1.0
1696,508847585.0,14,4.0
1697,4768097782.0,14,4.0
1698,343000670.0,14,1.0
1699,153880177.0,14,4.0
1700,2438956855.0,14,3.0
1701,164898815.0,14,3.0
1702,7.217630239379292e+17,14,0.0
1703,1927514126.0,14,3.0
1704,158951476.0,14,0.0
1705,60418133.0,14,4.0
1706,2986813551.0,14,3.0
1707,7.040919148454912e+17,14,3.0
1708,7.040919148454912e+17,14,3.0
1709,291088530.0,14,0.0
1710,1.1791465203456328e+18,14,5.0
1711,9.945712395523768e+17,14,0.0
1712,9.06305524303622e+17,14,0.0
1713,971311363.0,14,0.0
1714,1.0388212640376956e+18,14,4.0
1715,439290171.0,14,4.0
1716,8.061172735766241e+17,14,4.0
1717,379775369.0,14,1.0
1718,3904334248.0,14,4.0
1719,403179950.0,14,5.0
1720,1476241958.0,14,3.0
1721,568560201.0,14,4.0
1722,1.3200398131023913e+18,14,3.0
1723,629975718.0,14,3.0
1724,1.0385456569133096e+18,14,3.0
1725,3376392995.0,14,3.0
1726,36883253.0,14,4.0
1727,346925955.0,14,3.0
1728,192744333.0,14,4.0
1729,2737490836.0,14,4.0
1730,257600468.0,14,5.0
1731,359484388.0,14,2.0
1732,2308918361.0,14,0.0
1733,442469470.0,14,6.0
1734,4092808295.0,14,4.0
1735,218336362.0,14,3.0
1736,844631148.0,14,0.0
1737,1.1645605855032484e+18,14,2.0
1738,1.1645605855032484e+18,14,2.0
1739,30780559.0,14,3.0
1740,404327663.0,14,3.0
1741,3321179501.0,14,5.0
1742,1.2462439650552504e+18,14,5.0
1743,1.205136361877123e+18,14,3.0
1744,28487049.0,14,0.0
1745,823520744.0,14,6.0
1746,2949746158.0,14,4.0
1747,9.917026137071576e+17,14,4.0
1748,260853339.0,14,0.0
1749,1.0143398755402916e+18,14,0.0
1750,1.0310829671610982e+18,14,3.0
1751,1081224907.0,14,3.0
1752,1975127827.0,14,4.0
1753,2356858651.0,14,4.0
1754,2324377393.0,14,4.0
1755,1135038319.0,14,4.0
1756,1.0088377846464224e+18,14,0.0
1757,7.026367575448003e+17,14,3.0
1758,8.164894613076091e+17,14,3.0
1759,143978587.0,14,4.0
1760,3066925191.0,14,3.0
1761,249999508.0,14,2.0
1762,2806681790.0,14,4.0
1763,3078942992.0,14,5.0
1764,249442578.0,14,4.0
1765,2180485405.0,14,2.0
1766,3317256518.0,14,2.0
1767,3304911185.0,14,0.0
1768,1.1063636714024182e+18,14,4.0
1769,1921749428.0,14,4.0
1770,8.053110762125558e+17,14,3.0
1771,336646662.0,14,3.0
1772,9.391212849648968e+17,14,3.0
1773,9.330211201811744e+17,14,0.0
1774,393736854.0,14,3.0
1775,24367798.0,14,4.0
